"Profissionalismo,Categoria do modelo Open-BRR,""“… funcionalidade, profissionalismo, qualidade, segurança …”""";;;;;;;
"Qualidade (geral),Categoria do modelo Open-BRR e conceito de avaliação global,""“… funcionalidade, profissionalismo, qualidade, segurança …”""";;;;;;;
"Segurança,Categoria do modelo Open-BRR,""“… qualidade, segurança, suporte e usabilidade.”""";;;;;;;
"Suporte,Categoria do modelo Open-BRR e critério específico de maturidade (Suporte Contínuo),""“… segurança, suporte e usabilidade.” / “Suporte Contínuo: Existência de suporte contínuo";"”""";;;;;;
"Treinamento,Elemento avaliado no N-OSMM,""“(software, suporte, documentação, treinamento, integrações e serviços)”""";;;;;;;
"Integrações,Elemento avaliado no N-OSMM,""“(software, suporte, documentação, treinamento, integrações e serviços)”""";;;;;;;
"Serviços,Elemento avaliado no N-OSMM,""“(software, suporte, documentação, treinamento, integrações e serviços)”""";;;;;;;
Idade do Projeto,Critério de maturidade definido no modelo adaptado,“Idade do Projeto: Tempo de existência do projeto;”;;;;;;
Estabilidade,Critério de maturidade – quantidade de versões estáveis,“Estabilidade: Quantidade de versões estáveis;”;;;;;;
Comunidade,Critério de maturidade – envolvimento da comunidade,“Comunidade: Existência de comunidade envolvida com o desenvolvimento do projeto;”;;;;;;
Documentação,Critério de maturidade – atualidade/qualidade dos manuais,“Documentação: Versões recentes de documentação;”;;;;;;
Suporte Contínuo,Critério de maturidade – presença de atendimento constante,“Suporte Contínuo: Existência de suporte contínuo;”;;;;;;
Atualizações e novas versões,Critério de maturidade – frequência de releases,“Atualizações e novas versões: Tempo da última versão estável;”;;;;;;
Extensividade,Critério de maturidade – existência de mecanismos ou plugins para extensão,“Extensividade: Existência de soluções para extensão de funcionalidades.”;;;;;;;
Colaboração,Critério funcional – possibilidade de compartilhamento de informação,“Colaboração: Possibilitar aos usuários o compartilhamento de informações…”;;;;;;;
"ETL,""Critério funcional – capacidade de extração, transformação e carga de dados"",“ETL …: Capacidade de extrair dados de diversas fontes e manipulá-los …”";;;;;;;
Relatórios,Critério funcional – geração de relatórios dinâmicos,“Relatórios: Capacidade de criar relatórios dinâmicos e interativos;”;;;;;;
"Dashboards,Critério funcional – exibição gráfica de indicadores,""“Dashboards: Capacidade de apresentar visualmente, através de gráficos …”""";;;;;;;
Nuvem,Critério funcional – disponibilidade como serviço em nuvem,“Nuvem: Disponibilidade da plataforma como serviço de nuvem computacional;”;;;;;;
Consultas ad-hoc,Critério funcional – consultas sem necessidade de SQL explícito,“Consultas ad-hoc: Possibilitar ao usuário a realização de consultas sem … SQL.”;;;;;;;
Mobilidade,Critério funcional – operação em dispositivos móveis,“Mobilidade: Capacidade de operar em dispositivos móveis …”;;;;;;;
OLAP,Critério funcional – suporte a análise multidimensional,“OLAP …: Possibilitar ao usuário analisar grandes conjuntos de dados …”;;;;;;;
Mineração de dados,Critério funcional – descoberta de padrões em grandes volumes de dados,“Mineração de dados: Capacidade [de] explorar grandes quantidades de dados …”;;;;;;;
Liu et al. 2020 - A behavior-aware SLA-based framework for guaranteeing the security conformance of cloud service.pdf;;;;;;;
"Availability,Listed as one of the classical numerical QoS criteria to be guaranteed by the CSP.,""Per f or (CS)= (Time(CS), Availability(CS), Cost(CS)…)  """;;;;;;;
"Cost,""Treated as a numerical metric that can be constrained in SecSLA (e.g., ‘cost < 1000’)."",""…simple quantitative indicators, such as … cost less than 1000…  """;;;;;;;
"Memory / Memory-usage,Considered a resource-performance attribute of hosts/VMs and appears in the Perfor set.,""Per f or (CS)=…Memory(CS)… ";" “physical host performance attributes, such as CPU, memory, and localdisk”  """;;;;;;
Delay / Latency,Explicitly listed in the Perfor tuple as a performance metric to be checked.,Per f or (CS)=…Delay(CS)…  ;;;;;;;
"CPU / CPU-usage,Appears both as an abstract QoS metric and as a concrete host attribute that is monitored.,""Per f or (CS)=…CPU(CS)… ";" “physical host performance attributes, such as CPU, memory, and localdisk”  """;;;;;;
Bandwidth,Included in the Perfor tuple among classical network performance indicators.,Per f or (CS)=…Bandwidth(CS))  ;;;;;;;
"Reliability,""Used as a numerical KPI to be guaranteed (e.g., > 99 % or > 0.9)."",…reliability greater than 99.5 % "; “Reliability : <secSLA><Compare><Real[0;1]> …”  ;;;;;
Usability,Employed in a sample SLA clause (VM1.usability > 0.9) during the comparison experiment.,Table 3 – property P1: “VM1.usability>0.9”  ;;;;;;;
"Storage capacity / Local-disk / Hard-disk,Used to express quantitative storage bounds for a VM.,""Table 3 – property P5: “VM1.storage>1000…” ";" “physical host performance attributes, such as … localdisk”  """;;;;;;
"Running time,Shown as a monitored performance datum for VMs in the OpenStack dashboard.,""Fig. 7(a) shows… CPU usage, memory, hard disk, running time, etc.  """;;;;;;;
Data-migration time,Specific form of time metric used in a security constraint for VM migration.,…that storage cloud service would supply the migration behavior … within 1 ms as security SLA defined.;;;;;;;
De Pourcq et al. 2019 - A three-step methodology for process-oriented performance - how to enhance automated data collection in healthcare.pdf;;;;;;;
Metric,Usage/Description,Evidence in Text  ;;;;;;;
Incidence of decubitus (pressure ulcers),Quality‐of‐care indicator; already registered in the HIS and can be fed directly to the dashboard; required by government reports.,“Examples include incidence of decubitus … ” (Fit section – first approach to feed real-time data into a dashboard)  ;;;;;
Number of readmissions,Outcome/quality indicator; mandatory report; data exist in HIS and can be linked automatically.,Same sentence: “Examples include … number of readmissions …”  ;;;;;
Nosocomial infections,Patient-safety indicator; mandatory reporting item; data available in HIS.,Same sentence: “Examples include … nosocomial infections …”  ;;;;;
Number of hospitalization days (Length of stay),Efficiency/cost indicator; mandatory reporting; already captured in HIS.,Same sentence: “Examples include … number of hospitalization days.”  ;;;;;
Number of surgeries performed by a surgeon,Productivity/throughput indicator at individual surgeon level; considered important by interviewees but not yet structured for process monitoring.,“…number of surgeries performed by a surgeon…” (Fit section – first approach)  ;;;;;;
Duration of surgery per physician,Efficiency indicator for individual surgeons; viewed as important KPI but currently unstructured in HIS.,“…duration of surgery per physician…” (Fit section – first approach)  ;;;;;;
Occupancy of the orthopaedic department,Capacity-utilisation indicator; data present but not yet connected to a process view.,“…occupancy of the orthopaedic department…” (Fit section – first approach)  ;;;;;;
Occupancy of the operating room (OR),Key utilisation measure of a critical resource; highlighted for inclusion in dashboard and simulation studies.,“…occupancy of the OR…” (Fit section – first approach); “analyse KPIs such as … occupancy of an OR.” (Simulation paragraph)  ;;;;;
Sickness absence (Absenteeism),Work-force performance/HR indicator; identified by interviewees as relevant for dashboard.,“…and sickness absence.” (Fit section – first approach)  ;;;;;;
Surgical Safety Checklist compliance (overall),Process-quality KPI;" BPMN suggested to automate capture and link to dashboard.,""Entire BPMN example: “The surgical safety checklist is a checklist … reflected in one KPI, the surgical safety checklist.”  """;;;;;;
